Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
LAVO,B:FPICO1D08:01,7/30/14 10:42,,,8,02Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:02,,,,,,,Hole,,Forest,,,631151,4489192,10,NAD83,0,0,7/29/01,,,6490,feet,124,0,1,1, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq3_all: From FMH 1045 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FPICO1D08:02,7/29/01,,From FMH 1029                                                                  ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:02,9/2/03,,From FMH 1029                                                                  ,1,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:02,9/3/03,,From FMH 1029                                                                  ,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:02,9/13/04,,From FMH 1029                                                                  ,3,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:02,8/2/07 10:14,"BESM, CAMI, JAPE, JETH",,4,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:02,7/21/12 14:12,,,5,01Yr10,01Yr10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:02,9/11/12 9:37,,,6,02Post,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:02,7/18/13 14:14,,,7,02Yr01,02Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:02,7/30/14 10:42,,,8,02Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:03,,,,,,,Hole,"toer,dasa",Forest,,,631751,4490071,10,NAD83,0,0,8/1/02,,,6181,feet,231,290,1,1,Hwy 89 and Nobles Emigrant Trail Heading to Plot 348,Route Description: Travel along highway 89 south to the Hat Lake area.  There is a locked gate 0.1 miles east of the Hat Lake sign on Highway 89 south.  The gate is yellow and is the portal to the dirt road (Emigrant trail) that leads you to the eastern b,"From FMH 1028 Q2 rebar is off due to a big, dead PICO between Q2 and 50P","Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq3_all: From FMH 1045 seed_all: From FMH query 17 seed_all Q1:  shrbq3_3-5mx50m: Shrubs were recorded in a belt from 0-2 m wide, and then this belt covers shrubs b/w 3-5 m wide. shrbq3_all: From FMH 1037 shrbq4_3-5mx50m: Shrubs were recorded in belt from 0-2 m wide, and then another (this) belt included shrubs from 3-5m wide shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049",,,,,,,,
LAVO,B:FPICO1D08:03,8/1/02,,From FMH 1029                                                                  ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:03,9/25/03,,From FMH 1029                                                                  ,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:03,9/10/04,,From FMH 1029                                                                  ,3,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:03,8/5/07 14:20,"BESM, CAMI, JAPE, JETH",,4,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:03,7/20/12 14:12,,,5,01Yr10,01Yr10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:03,9/11/12 13:56,,,6,02Post,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:03,7/17/13 9:42,,,7,02Yr01,02Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPICO1D08:03,7/29/14 10:47,,,8,02Yr02,02Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:01,,,,,,,Hole,"rr,te,cf,jh",Forest,,,631317,4489732,10,NAD83,8,0,7/31/02,,,6229,feet,194,67,16,6,Hwy. 89 and Emigrant Trail/Road Heading to Plot 295,"Route Description: Travel along highway 89 to the Hat Lake area. There is a ""locked gate"" 0.1 miles east of the ""Hat Lake"" sign on hwy. 89. The gate is yellow and is the portal to the dirt road (emigrant trail) that leads you to the eastern boundary of th",From FMH 1028 ,"Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 seed_00 PRE: From FMH query 17 seed_5x10m:  seed_rest of Q1: the rest of Q1, excluding the 5x10m belt shrbq3_5x50m:  shrbq3_all: 2x50m shrbq4_5x50m:  shrbq4_all: 2x50m tranq3_all: From FMH 1050 tranq4_all: From FMH 1049",,,,,,,,
LAVO,B:FPIJE1D09:01,7/31/02,,From FMH 1029 for analysis this monitoring type is considered synomynous as PIP    O,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:01,8/29/03,,From FMH 1029                                                                  ,4,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:01,9/11/04,,From FMH 1029                                                                  ,5,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:01,7/24/07 12:29,"Minniti, Smith, Peach, Thompson, Rupert",,6,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:01,7/21/12 14:13,,,8,01Yr10,01Yr10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:01,9/11/12 8:41,,,11,02Post,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:01,7/17/13 12:52,,,12,02Yr01,02Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:01,7/29/14 9:40,,,13,02Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:02,,,,,,,Hole,"toer,raro,dasa",Forest,,,631036,4489503,10,NAD83,7,0,8/3/02,,,6175,feet,321,100,12,10,Hwy 89 and Emigrant Rd./ Trail Heading to Plot 273,"Route Description:  Feature Description: Travel along highway 89 to the Hat Lake area.  There is a ""locked gate"" .1 miles east of the ""Hat Lake"" sign on hwy. 89.  The gate is yellow and is the portal to the dirt road (emigrant trail) that leads you to the",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 poleq2_all: From FMH 1044 seed_00 PRE: 10x25m seed_5x10m:  shrbq3_5x50m:  shrbq3_all: 2x50m shrbq4_5x50m:  shrbq4_all: 2x50m tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FPIJE1D09:02,8/3/02,,From FMH 1029                                                                  ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:02,8/30/03,,From FMH 1029 ,4,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:02,9/11/04,,From FMH 1029                                                                  ,5,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:02,8/4/07 16:17,"BESM, CAMI, JAPE, JETH",,6,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:02,7/21/12 14:13,,,8,01Yr10,01Yr10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:02,9/11/12 12:41,,,11,02Post,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:02,7/17/13 13:36,,,12,02Yr01,02Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:02,7/29/14 9:41,,,13,02Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:03,,,,,,,Warner Valley,,Forest,0,0,639022,4477502,10,NAD 83,0,,8/22/91,,,5630,feet,180,315,32,32,,,,,,,,,,,,
LAVO,B:FPIJE1D09:03,8/22/91 11:44,,,0,00Pro1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:03,6/8/94,,,1,00Pre,Pre00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:03,7/9/11 14:40,,,2,00Yr17,Re00Year20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:04,,,,,,,Butte Lake,,Forest,,,643488,4493048,10,NAD83,0,0,6/14/90,,,6149,feet,226,270,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FPIJE1D09:04,6/14/90,,From FMH 1029 ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:04,6/21/90,,From FMH 1029 ,3,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:04,6/25/91,,From FMH 1029 ,4,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:04,6/8/92,,From FMH 1029 ,5,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:04,8/31/95,,From FMH 1029 ,6,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:04,8/1/00,,From FMH 1029 ,8,01Yr10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:04,6/7/04,,From FMH 1029                                                                  ,10,01Yr14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:04,8/28/04,,From FMH 1029                                                                  ,11,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:04,7/20/07 17:08,"Smith, Minniti, Thompson, Rupert, Peach",,14,02Yr03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:04,7/20/10 10:41,,,15,02Yr06,Re02Year06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:06,,,,,,,Butte Lake,,Forest,,,644914,4494033,10,NAD83,0,0,8/11/92,,,5905,feet,268,291,10,10, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FPIJE1D09:06,8/7/93,,From FMH 1029 ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:06,10/10/95,,From FMH 1029 ,3,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:06,7/21/96,,From FMH 1029 ,4,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:06,8/29/97,,From FMH 1029 ,5,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:06,8/6/00,,From FMH 1029 ,6,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:06,6/5/04 11:54,,,7,01Yr09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:06,10/21/08 8:11,"Chris Merideth, Wende Rehlaender",,9,01Yr13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:06,10/24/08 15:57,"Chris Merideth, Wende Rehlaender",,11,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:06,7/20/10 12:44,,,13,02Yr02,Re02Year02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:09,,,,,,,Butte Lake,,Forest,,,643588,4492783,10,NAD83,0,0,6/14/90,,,6120,feet,17,270,10,10, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FPIJE1D09:09,6/14/90,,From FMH 1029 ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:09,6/20/90,,From FMH 1029 ,3,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:09,6/21/91,,From FMH 1029 ,4,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:09,6/9/92,,From FMH 1029 ,5,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:09,8/31/95,,From FMH 1029 ,6,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:09,8/1/00,,From FMH 1029 ,8,01Yr10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:09,6/7/04,,From FMH 1029                                                                  ,10,01Yr14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:09,8/28/04,,From FMH 1029                                                                  ,11,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:09,7/21/07 13:13,"Smith, Minniti, Rupert, Peach, Thompson",,14,02Yr03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:09,7/20/10 8:14,,,15,02Yr06,Re02Year06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:13,,,,,,,Butte Lake,,Forest,,,643941,4493617,10,NAD83,0,0,8/10/93,,,5820,feet,275,123,3,3, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  fuel1_all: From FMH 1052 fuel2_all: From FMH 1052 fuel3_all: From FMH 1052 fuel4_all: From FMH 1052 overq1_all: From FMH 1039 overq2_all: From FMH 1040 overq3_all: From FMH 1041 overq4_all: From FMH 1042 poleq1_all: From FMH 1043 seed_all: From FMH query 17 shrbq3_all: From FMH 1037 shrbq4_all: From FMH 1036 tranq3_all: From FMH 1050 tranq4_all: From FMH 1049,,,,,,,,
LAVO,B:FPIJE1D09:13,8/10/93,,From FMH 1029 ,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:13,10/26/95,,From FMH 1029 ,3,01Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:13,7/19/96,,From FMH 1029 ,4,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:13,8/26/97,,From FMH 1029 ,5,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:13,8/2/00,,From FMH 1029 ,6,01Yr05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:13,6/6/04 8:34,"JUDU, DASA, PASE, CHBA, PAGI, CHFR, LALE, ",,7,01Yr09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:13,8/30/04,,From FMH 1029                                                                  ,11,02Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:13,7/21/07 12:02,"MINNITI, SMITH, RUPERT, THOMPSON, PEACH",,14,02Yr03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:FPIJE1D09:13,7/22/10 11:13,MAWI6  TOER6  ANST6  =666,,15,02Yr06,Re02Year06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:GMIME1D01:01,,,,,,,Dersch Meadows,,Shrubland,,,0,0,10,NAD83,0,0,8/24/06,,,6600,feet,124,180,1,1, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  shrb30p_all: From FMH 1035 tran30p_all: From FMH 1048,,,,,,,,
LAVO,B:GMIME1D01:01,9/1/93,,From FMH 1029 ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,B:GMIME1D01:02,,,,,,,Dersch Meadows,,Shrubland,,,0,0,10,NAD83,0,0,8/24/06,,,6600,feet,129,180,1,1, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  shrb30p_all: From FMH 1035 tran30p_all: From FMH 1048,,,,,,,,
LAVO,B:GMIME1D01:02,9/1/93,,From FMH 1029 ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,C:GMIME1D01:03,,,,,,,Dersch Meadows,,Shrubland,,,0,0,10,NAD83,0,0,8/24/06,,,6650,feet,184,315,1,1, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  shrb30p_all: From FMH 1035 tran30p_all: From FMH 1048,,,,,,,,
LAVO,C:GMIME1D01:03,8/13/94,,From FMH 1029 ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO,C:GMIME1D01:04,,,,,,,Dersch Meadows,,Shrubland,,,0,0,10,NAD83,0,0,8/24/06,,,6600,feet,354,0,0,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,Subsample comments:  shrb30p_all: From FMH 1035 tran30p_all: From FMH 1048,,,,,,,,
LAVO,C:GMIME1D01:04,8/13/94,,From FMH 1029 ,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
